Material outward,,,,
#,Date,Project Order No,RRA Invoice No,Customer Name
825,2024-08-23,sdsdswedwddc,dc dc,RASHMI HEATERS PVT.LTD.
,Item Code,Quantity,Amount
,Item Code,Quantity,Amount
,Project Total,0,0
158,2023-11-05,50045016737,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
157,2023-11-04,01,,RAVIRAJ ANODISERS
,Item Code,Quantity,Amount
,Project Total,0,0
156,2023-11-04,23-24/0043,,Depuro Water Engineering Private Limited.
,Item Code,Quantity,Amount
,Project Total,0,0
155,2023-11-03,023D6115/0,,INTERVALVE POONAWALA LTD
,Item Code,Quantity,Amount
,Project Total,0,0
154,2023-11-03,HYT-14135,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
153,2023-11-01,AP/JPO/CA/01459/23-24,,Ador Powertron Ltd
,Item Code,Quantity,Amount
,Project Total,0,0
152,2023-11-03,02344463,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
151,2023-11-03,POFS000056084,,HRS PROCESS SYSTEMS LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
150,2023-11-01,41045003789,,Forbes Marshall  Arca Pvt Ltd
,Item Code,Quantity,Amount
,Project Total,0,0
149,2023-11-01,50045016344/30.10.23,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
148,2023-11-01,02343563/21.9.23,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,071800204,0,
,Project Total,0,0
147,2023-11-01,1710075886,,DelVal Flow Controls Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
146,2023-11-01,23PO0016,,R S Industrial Solutions
,Item Code,Quantity,Amount
,Project Total,0,0
145,2023-11-01,REGPL/23-24/01085,,Rahul Engineering Global Pvt Ltd.
,Item Code,Quantity,Amount
,021001001,2,
,Project Total,2,0
144,2023-11-01,50045015996 / 50045016076,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,24-130-1319356,36,
,Project Total,36,0
143,2023-11-01,50045016506/31.10.2023,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
142,2023-11-01,50045016344/30.10.2023,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
141,2023-10-31,5007501025-5-1504,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,24-130-1006182,200,
,Project Total,200,0
140,2023-10-31,5007501025-5-1505,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,24-130-1065565,100,
,24-130-1006047,200,
,Project Total,300,0
139,2023-10-31,50045016506,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,27-029-1122424,5,
,Project Total,5,0
138,2023-10-31,50045016344,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,24-130-1252280,69,
,24-254-1333615,77,
,Project Total,146,0
137,2023-10-31,Z1PR/7000045974,,ElectroMech Material Handling Systems (India) Pvt. Ltd.
,Item Code,Quantity,Amount
,7369,1,
,Project Total,1,0
136,2023-10-31,HYT-14137,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
135,2023-10-31,02344360,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,071800501,6,
,Project Total,6,0
134,2023-10-30,23PO0015..,,R S Industrial Solutions
,Item Code,Quantity,Amount
,Project Total,0,0
133,2023-10-30,HYT-14109,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
132,2023-10-29,23PO0015,,R S Industrial Solutions
,Item Code,Quantity,Amount
,NAME PLATE 240 x 300 x 1.5 MM SS 316 (,11,
,NAME PLATE 140 x 140 x 1.5 MM SS 316 ( Single Colour ),11,
,Project Total,22,0
131,2023-10-29,HYT - 14115,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
130,2023-10-29,02343718-1,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,715804229,1,
,Project Total,1,0
129,2023-10-28,312/23-24,,Diamond Compressor
,Item Code,Quantity,Amount
,DTAC 7.5,10,
,DTAC 5,50,
,DTAC 3,30,
,DTAC 10,10,
,Project Total,100,0
128,2023-10-28,4500104492,,Praj Industries Ltd.
,Item Code,Quantity,Amount
,2450,100,
,Project Total,100,0
127,2023-10-28,HYT14088,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
126,2023-10-28,HYT14114,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
125,2023-10-28,HYT14115,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
124,2023-10-28,3000000590,,BAJEL PROJECTS LIMITED
,Item Code,Quantity,Amount
,92x220,36,
,Project Total,36,0
123,2023-10-28,HYT-14115,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
122,2023-10-28,HYT-14088,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
121,2023-10-28,123,,RAVIRAJ ANODISERS
,Item Code,Quantity,Amount
,RRA1,1,
,Project Total,1,0
120,2023-10-25,3000000590-25-10-2023,,BAJEL PROJECTS LIMITED
,Item Code,Quantity,Amount
,50x120,6000,
,92x220,100,
,Project Total,6100,0
119,2023-10-27,02344293/02344294,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,071800613,6,
,071800619,4,
,071800620,2,
,071800618,2,
,Project Total,14,0
118,2023-10-27,500450015896,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,24-130-1028334,500,
,24-130-1331042,200,
,Project Total,700,0
117,2023-10-27,50045015996,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,24-130-1319356,200,
,Project Total,200,0
116,2023-10-27,50045016076,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,24-130-1319354,100,
,24-130-1319356,100,
,Project Total,200,0
115,2023-10-26,REGPL/23-24/01024,,Rahul Engineering Global Pvt Ltd.
,Item Code,Quantity,Amount
,021001001,3,
,Project Total,3,0
108,2023-10-25,Pui/Po205/662/23-24,,Pressure Vessels ( INDIA )
,Item Code,Quantity,Amount
,PVI-233,1,
,Project Total,1,0
107,2023-10-25,AE/23-24/1870,,Autoshell Electromech Pvt.Ltd.
,Item Code,Quantity,Amount
,145KV,225,
,Project Total,225,0
106,2023-10-25,50045015896,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,24-130-1319356,232,
,Project Total,232,0
105,2023-10-23,REGPL/23-24/01052,,Rahul Engineering Global Pvt Ltd.
,Item Code,Quantity,Amount
,021001001,4,
,Project Total,4,0
104,2023-10-23,00001,,Sonali Enterprises
,Item Code,Quantity,Amount
,Project Total,0,0
103,2023-10-23,4500715893,,Kelvion India Private Limited
,Item Code,Quantity,Amount
,100812859 ( 160 X 160 X 2 MM THK),3,
,Project Total,3,0
102,2023-10-23,IN HOUSE PROCESS ( RAVI SIR),,RAVIRAJ ANODISERS
,Item Code,Quantity,Amount
,RRA1,1,
,Project Total,1,0
101,2023-10-22,02344071,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
100,2023-10-21,5007501025-5-1501,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,24-130-1006182,200,
,24-130-1065565,100,
,24-130-1006047,200,
,24-130-1006192,500,
,24-130-1028337,700,
,24-130-1190845,400,
,Project Total,2100,0
99,2023-10-21,50045015494,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,24-130-1006126  ( DV 1 ),2736,
,24-130-1006128 ( DV-2 ),2736,
,24-130-1011017 ( DV 3 ),2736,
,Project Total,8208,0
98,2023-10-21,1710075408,,DelVal Flow Controls Pvt Ltd.
,Item Code,Quantity,Amount
,6502N10066000002,131,
,6502N80066000001,18,
,6503N10066000002,335,
,6504N30066000001,32,
,7C06N30066000002,4,
,Project Total,520,0
97,2023-10-20,000007,,RAVIRAJ ANODISERS
,Item Code,Quantity,Amount
,RRA1,1,
,Project Total,1,0
96,2023-10-20,PVI/PO/PO205/653/23-24,,Pressure Vessels ( INDIA )
,Item Code,Quantity,Amount
,9108207-004-003 2/2,1,
,Project Total,1,0
95,2023-10-20,50045015779,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,24-254-1041143,3000,
,24-130-1319339,125,
,Project Total,3125,0
94,2023-10-20,AP/JPO/CA/01442/23-24,,Ador Powertron Ltd
,Item Code,Quantity,Amount
,467000007000,6,
,561000035000,6,
,Project Total,12,0
93,2023-10-20,4500021880,,Titagarh Rail Systems Limited
,Item Code,Quantity,Amount
,30035355 ( SIZE : 52 X 48 X 1 MM THK),275,
,30035342 ( SIZE : 275 X 225 X 1 MM THK),30,
,Project Total,305,0
92,2023-10-20,0000,,RAVIRAJ ANODISERS
,Item Code,Quantity,Amount
,RRA1,1,
,Project Total,1,0
91,2023-10-20,50045009931,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,24-130-1316148,1000,
,Project Total,1000,0
89,2023-10-18,"200 x 125 = 12 Nos, 125 x 75 = 3 No",,Manjushree Fintube Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
88,2023-10-18,02324-OD-665 / 11.10.23,,Magwen Valves Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
87,2023-10-18,1710075173 Delval,,DelVal Flow Controls Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
86,2023-10-17,"PO NO 1024 - 2023, Rahul Eng 16 Nos",,Rahul Engineering Global Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
85,2023-10-16,02344071   115 x 115 x 0.7 = 100 Nos,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
84,2023-10-16,15321,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
82,2023-10-16,1710073605 delval,,DelVal Flow Controls Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
81,2023-10-16,AP / JPO / CA/ 01441/23.24,,Ador Powertron Ltd
,Item Code,Quantity,Amount
,Project Total,0,0
80,2023-10-16,PO NO 1030 AND 1031,,SS Techno Limited
,Item Code,Quantity,Amount
,Project Total,0,0
79,2023-10-16,Drawing Number :1316150,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
78,2023-10-16,"50045015321,  size : 200 x 16 mm",,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
77,2023-10-15,RHPL / PUR / 0604,,RASHMI HEATERS PVT.LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
76,2023-10-15,50045013647 top side,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
75,2023-10-14,"2587,  235 x 80,   8+8 = 16 Nos",,METAFOLD ENGG.PVT.LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
74,2023-10-14,"485x350, 265 x 450, 300 x 225, 300 x 100,",,Hydroteck Engineering Company
,Item Code,Quantity,Amount
,Project Total,0,0
73,2023-10-14,POFS000057742/13.10.2023,,HRS PROCESS SYSTEMS LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
72,2023-10-14,50045014109   Drg No24-130-1266602,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
71,2023-10-13,50045013467 _ 13.10.2023,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
70,2023-10-13,74891 / 11.10.2023,,DelVal Flow Controls Pvt Ltd.
,Item Code,Quantity,Amount
,6503N10066000002,62,
,7C06N30066000002,44,
,Project Total,106,0
69,2023-10-11,"02343982, EAGLE",,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
68,2023-10-11,"50045013467, Drg No 24-130-1306851",,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
67,2023-10-11,"24-130-1316678, 50045014109",,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
66,2023-10-11,1710074819,,DelVal Flow Controls Pvt Ltd.
,Item Code,Quantity,Amount
,6503N10066000002,118,
,4402N10066000HP1,1000,
,5002N40066000001,17,
,Project Total,1135,0
65,2023-10-10,50045012494 and 50045014109,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
64,2023-10-10,55 X 20 Eaglebugman,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
63,2023-10-10,"02343938, 250 x 150 x 1 mm",,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
62,2023-10-10,"02343937, 150 x 150 x 1.2 mm",,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
61,2023-10-09,20 X 58 ARKA FM,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
60,2023-10-08,PROCESS IN to FF01 0.5 Um,,SHAVO TECHNOLOGIES PVT LTD
,Item Code,Quantity,Amount
,Project Total,0,0
59,2023-10-08,"Sr No 23J034, 23J033A, 23J033B, 200 X 125 ,  NOS",,Manjushree Fintube Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
57,2023-10-08,50045014109/2.10.2023,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
56,2023-10-07,023d415325/8 7.10.2023,,INTERVALVE POONAWALA LTD
,Item Code,Quantity,Amount
,Project Total,0,0
55,2023-10-07,VEL-0122-2023-24_Drg No 1837,,Viswasuta Engineering LLP
,Item Code,Quantity,Amount
,Project Total,0,0
52,2023-10-07,50045014530,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
51,2023-10-07,"50045014109 , Drg No 9597  and Drg No 9598",,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
50,2023-10-06,14006 HYT,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
49,2023-10-06,023D4153 25/08,,INTERVALVE POONAWALA LTD
,Item Code,Quantity,Amount
,Project Total,0,0
48,2023-10-06,50045014298 and 14109,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
47,2023-10-06,"50045014109 , Balance",,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
45,2023-10-04,50045014109,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
44,2023-10-04,74334 / 2.10.23,,DelVal Flow Controls Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
43,2023-10-04,13980,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
42,2023-10-03,Logo Plate Size : 207 x 81 x 1.5,,Hydroteck Engineering Company
,Item Code,Quantity,Amount
,Project Total,0,0
41,2023-10-03,14109/2.10.,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
40,2023-10-03,14109 / 2/10,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
39,2023-10-02,5007501025-5-1487 SLR,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
37,2023-10-02,02343776/2.10.2023,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
36,2023-10-02,5007501025-5-1487 SLR open,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
35,2023-10-02,5007501025-5-1487,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
34,2023-10-01,CHAMUNDA DEVI,,RAVIRAJ ANODISERS
,Item Code,Quantity,Amount
,Project Total,0,0
33,2023-09-30,300000062,,BAJEL PROJECTS LIMITED
,Item Code,Quantity,Amount
,Project Total,0,0
32,2023-09-30,5007501025-5-1487 DB 2,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
31,2023-09-30,5007501025-5-1487 DB 1,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
30,2023-09-30,13911_YUGL 30,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
29,2023-09-30,13911,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
27,2023-09-27,1234567,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
26,2023-09-27,02343718,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
25,2023-09-27,1710073955,,DelVal Flow Controls Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
24,2023-09-26,50045013647,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
23,2023-09-25,13883,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
22,2023-09-25,50045013002 / 50045013467,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
20,2023-09-25,"50045013467, DRG NO : 24 - 130 - 1317932",,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
19,2023-09-23,24-130-1306851,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
18,2023-09-23,50045013467,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
17,2023-09-23,5007501025 - 5 - 1482,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
15,2023-09-22,50045013427,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
11,2023-09-22,02343563,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
5,2023-09-20,0234398,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
3,2023-09-20,RHPL/PUR/0530,,RASHMI HEATERS PVT.LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
2,2023-09-17,002,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,24-130-1006128 ( DV-2 ),2000,
,Project Total,2000,0
1,2023-09-17,001,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,24-130-1006126  ( DV 1 ),2000,
,Project Total,2000,0
